iid,gender,pid,match,int_corr,samerace,dec_o,age,income,career,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1
101,1,78,0,-0.13,0,0,22,,Finance,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,40,8,10,12,10,20,8,8,8,9,9
101,1,79,0,0.35,1,0,22,,Finance,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,40,8,10,12,10,20,8,8,8,9,9
101,1,80,0,-0.35,1,0,22,,Finance,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,40,8,10,12,10,20,8,8,8,9,9
101,1,81,0,0.04,0,0,22,,Finance,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,40,8,10,12,10,20,8,8,8,9,9
101,1,82,0,0.19,0,0,22,,Finance,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,40,8,10,12,10,20,8,8,8,9,9
101,1,83,0,0.17,0,0,22,,Finance,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,40,8,10,12,10,20,8,8,8,9,9
101,1,84,0,0.17,0,0,22,,Finance,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,40,8,10,12,10,20,8,8,8,9,9
101,1,85,0,0.18,0,0,22,,Finance,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,40,8,10,12,10,20,8,8,8,9,9
101,1,86,0,-0.13,0,0,22,,Finance,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,40,8,10,12,10,20,8,8,8,9,9
101,1,87,0,-0.16,0,0,22,,Finance,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,40,8,10,12,10,20,8,8,8,9,9
101,1,88,0,-0.46,0,0,22,,Finance,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,40,8,10,12,10,20,8,8,8,9,9
101,1,89,0,0.31,0,0,22,,Finance,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,40,8,10,12,10,20,8,8,8,9,9
101,1,90,0,0.08,1,0,22,,Finance,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,40,8,10,12,10,20,8,8,8,9,9
101,1,91,0,-0.19,0,0,22,,Finance,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,40,8,10,12,10,20,8,8,8,9,9
101,1,92,0,0.16,0,0,22,,Finance,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,40,8,10,12,10,20,8,8,8,9,9
101,1,93,0,0.05,0,0,22,,Finance,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,40,8,10,12,10,20,8,8,8,9,9
102,1,76,0,0.02,1,0,32,,Research Scientist,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,30,10,30,20,10,0,8,5,7,10,9
102,1,77,0,0,1,1,32,,Research Scientist,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,30,10,30,20,10,0,8,5,7,10,9
102,1,78,0,0.07,0,0,32,,Research Scientist,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,30,10,30,20,10,0,8,5,7,10,9
102,1,79,0,-0.15,0,0,32,,Research Scientist,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,30,10,30,20,10,0,8,5,7,10,9
102,1,80,1,0.06,0,1,32,,Research Scientist,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,30,10,30,20,10,0,8,5,7,10,9
102,1,81,0,0.11,1,0,32,,Research Scientist,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,30,10,30,20,10,0,8,5,7,10,9
102,1,82,0,-0.01,0,0,32,,Research Scientist,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,30,10,30,20,10,0,8,5,7,10,9
102,1,83,0,-0.18,0,0,32,,Research Scientist,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,30,10,30,20,10,0,8,5,7,10,9
102,1,84,0,0.1,0,0,32,,Research Scientist,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,30,10,30,20,10,0,8,5,7,10,9
102,1,85,0,-0.08,1,0,32,,Research Scientist,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,30,10,30,20,10,0,8,5,7,10,9
102,1,86,0,-0.28,1,0,32,,Research Scientist,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,30,10,30,20,10,0,8,5,7,10,9
102,1,87,0,0.42,1,0,32,,Research Scientist,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,30,10,30,20,10,0,8,5,7,10,9
102,1,88,0,0.26,1,0,32,,Research Scientist,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,30,10,30,20,10,0,8,5,7,10,9
102,1,89,0,-0.35,1,0,32,,Research Scientist,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,30,10,30,20,10,0,8,5,7,10,9
102,1,90,0,0.22,0,0,32,,Research Scientist,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,30,10,30,20,10,0,8,5,7,10,9
102,1,91,0,-0.21,0,0,32,,Research Scientist,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,30,10,30,20,10,0,8,5,7,10,9
102,1,92,0,0.12,1,0,32,,Research Scientist,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,30,10,30,20,10,0,8,5,7,10,9
102,1,93,0,-0.15,1,0,32,,Research Scientist,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,30,10,30,20,10,0,8,5,7,10,9
103,1,76,0,-0.05,1,0,26,"55,550.00",business,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,40,5,20,10,10,15,8,8,8,9,9
103,1,77,0,0.15,1,1,26,"55,550.00",business,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,40,5,20,10,10,15,8,8,8,9,9
103,1,78,0,0.21,0,1,26,"55,550.00",business,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,40,5,20,10,10,15,8,8,8,9,9
103,1,79,0,-0.18,0,0,26,"55,550.00",business,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,40,5,20,10,10,15,8,8,8,9,9
103,1,80,0,0.38,0,1,26,"55,550.00",business,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,40,5,20,10,10,15,8,8,8,9,9
103,1,81,0,0.2,1,0,26,"55,550.00",business,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,40,5,20,10,10,15,8,8,8,9,9
103,1,82,0,0.06,0,0,26,"55,550.00",business,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,40,5,20,10,10,15,8,8,8,9,9
103,1,83,0,0,0,0,26,"55,550.00",business,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,40,5,20,10,10,15,8,8,8,9,9
103,1,84,0,0.1,0,0,26,"55,550.00",business,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,40,5,20,10,10,15,8,8,8,9,9
103,1,85,0,0.12,1,0,26,"55,550.00",business,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,40,5,20,10,10,15,8,8,8,9,9
103,1,86,0,0.13,1,0,26,"55,550.00",business,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,40,5,20,10,10,15,8,8,8,9,9
103,1,87,0,0.62,1,0,26,"55,550.00",business,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,40,5,20,10,10,15,8,8,8,9,9
103,1,88,0,0.34,1,0,26,"55,550.00",business,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,40,5,20,10,10,15,8,8,8,9,9
103,1,89,0,-0.19,1,0,26,"55,550.00",business,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,40,5,20,10,10,15,8,8,8,9,9
103,1,90,0,-0.05,0,0,26,"55,550.00",business,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,40,5,20,10,10,15,8,8,8,9,9
103,1,91,1,0.12,0,1,26,"55,550.00",business,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,40,5,20,10,10,15,8,8,8,9,9
103,1,92,0,0.2,1,0,26,"55,550.00",business,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,40,5,20,10,10,15,8,8,8,9,9
103,1,93,0,-0.06,1,1,26,"55,550.00",business,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,40,5,20,10,10,15,8,8,8,9,9
104,1,76,0,0.19,1,0,27,"26,682.00",research in industry or academia,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,20,15,25,15,20,5,9,8,7,9,9
104,1,77,0,0.63,1,0,27,"26,682.00",research in industry or academia,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,20,15,25,15,20,5,9,8,7,9,9
104,1,78,0,0.59,0,0,27,"26,682.00",research in industry or academia,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,20,15,25,15,20,5,9,8,7,9,9
104,1,79,1,0.42,0,1,27,"26,682.00",research in industry or academia,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,20,15,25,15,20,5,9,8,7,9,9
104,1,80,0,-0.12,0,1,27,"26,682.00",research in industry or academia,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,20,15,25,15,20,5,9,8,7,9,9
104,1,81,1,0.53,1,1,27,"26,682.00",research in industry or academia,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,20,15,25,15,20,5,9,8,7,9,9
104,1,82,0,0.52,0,0,27,"26,682.00",research in industry or academia,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,20,15,25,15,20,5,9,8,7,9,9
104,1,83,0,0.51,0,0,27,"26,682.00",research in industry or academia,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,20,15,25,15,20,5,9,8,7,9,9
104,1,84,0,0.68,0,0,27,"26,682.00",research in industry or academia,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,20,15,25,15,20,5,9,8,7,9,9
104,1,85,0,0.56,1,1,27,"26,682.00",research in industry or academia,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,20,15,25,15,20,5,9,8,7,9,9
104,1,86,1,0.14,1,1,27,"26,682.00",research in industry or academia,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,20,15,25,15,20,5,9,8,7,9,9
104,1,87,0,0.59,1,0,27,"26,682.00",research in industry or academia,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,20,15,25,15,20,5,9,8,7,9,9
104,1,88,0,0.08,1,0,27,"26,682.00",research in industry or academia,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,20,15,25,15,20,5,9,8,7,9,9
104,1,89,1,0.56,1,1,27,"26,682.00",research in industry or academia,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,20,15,25,15,20,5,9,8,7,9,9
104,1,90,0,0.05,0,1,27,"26,682.00",research in industry or academia,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,20,15,25,15,20,5,9,8,7,9,9
104,1,91,0,0.33,0,1,27,"26,682.00",research in industry or academia,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,20,15,25,15,20,5,9,8,7,9,9
104,1,92,0,0.8,1,0,27,"26,682.00",research in industry or academia,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,20,15,25,15,20,5,9,8,7,9,9
104,1,93,1,0.45,1,1,27,"26,682.00",research in industry or academia,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,20,15,25,15,20,5,9,8,7,9,9
105,1,76,1,0.02,0,1,25,"41,547.00",Law,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,30,15,20,20,0,5,8,7,9,8,6
105,1,77,1,-0.28,0,1,25,"41,547.00",Law,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,30,15,20,20,0,5,8,7,9,8,6
105,1,78,0,-0.2,0,1,25,"41,547.00",Law,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,30,15,20,20,0,5,8,7,9,8,6
105,1,79,0,0.03,0,1,25,"41,547.00",Law,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,30,15,20,20,0,5,8,7,9,8,6
105,1,80,1,0.31,0,1,25,"41,547.00",Law,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,30,15,20,20,0,5,8,7,9,8,6
105,1,81,0,-0.02,0,0,25,"41,547.00",Law,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,30,15,20,20,0,5,8,7,9,8,6
105,1,82,1,-0.08,0,1,25,"41,547.00",Law,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,30,15,20,20,0,5,8,7,9,8,6
105,1,83,0,0.09,0,0,25,"41,547.00",Law,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,30,15,20,20,0,5,8,7,9,8,6
105,1,84,1,0.17,0,1,25,"41,547.00",Law,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,30,15,20,20,0,5,8,7,9,8,6
105,1,85,0,-0.14,0,0,25,"41,547.00",Law,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,30,15,20,20,0,5,8,7,9,8,6
105,1,86,1,-0.06,0,1,25,"41,547.00",Law,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,30,15,20,20,0,5,8,7,9,8,6
105,1,87,0,0.27,0,0,25,"41,547.00",Law,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,30,15,20,20,0,5,8,7,9,8,6
105,1,88,0,0.15,0,0,25,"41,547.00",Law,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,30,15,20,20,0,5,8,7,9,8,6
105,1,89,0,-0.22,0,0,25,"41,547.00",Law,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,30,15,20,20,0,5,8,7,9,8,6
105,1,90,0,0.28,0,0,25,"41,547.00",Law,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,30,15,20,20,0,5,8,7,9,8,6
105,1,91,1,-0.24,0,1,25,"41,547.00",Law,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,30,15,20,20,0,5,8,7,9,8,6
105,1,92,1,0.03,0,1,25,"41,547.00",Law,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,30,15,20,20,0,5,8,7,9,8,6
105,1,93,0,-0.36,0,0,25,"41,547.00",Law,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,30,15,20,20,0,5,8,7,9,8,6
106,1,76,0,0.06,0,1,22,"23,361.00",Law,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,10,20,35,10,5,20,4,7,3,9,2
106,1,77,0,-0.11,0,0,22,"23,361.00",Law,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,10,20,35,10,5,20,4,7,3,9,2
106,1,78,1,0.09,1,1,22,"23,361.00",Law,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,10,20,35,10,5,20,4,7,3,9,2
106,1,79,0,0.24,0,0,22,"23,361.00",Law,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,10,20,35,10,5,20,4,7,3,9,2
106,1,80,0,0.05,0,0,22,"23,361.00",Law,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,10,20,35,10,5,20,4,7,3,9,2
106,1,81,0,0.09,0,0,22,"23,361.00",Law,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,10,20,35,10,5,20,4,7,3,9,2
106,1,82,0,0.04,0,0,22,"23,361.00",Law,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,10,20,35,10,5,20,4,7,3,9,2
106,1,83,0,0.17,1,0,22,"23,361.00",Law,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,10,20,35,10,5,20,4,7,3,9,2
106,1,84,0,-0.06,1,0,22,"23,361.00",Law,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,10,20,35,10,5,20,4,7,3,9,2
106,1,85,0,0.44,0,0,22,"23,361.00",Law,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,10,20,35,10,5,20,4,7,3,9,2
106,1,86,0,0.21,0,1,22,"23,361.00",Law,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,10,20,35,10,5,20,4,7,3,9,2
106,1,87,0,-0.26,0,0,22,"23,361.00",Law,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,10,20,35,10,5,20,4,7,3,9,2
106,1,88,0,0.18,0,0,22,"23,361.00",Law,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,10,20,35,10,5,20,4,7,3,9,2
106,1,89,0,0.38,0,0,22,"23,361.00",Law,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,10,20,35,10,5,20,4,7,3,9,2
106,1,90,0,0.1,0,1,22,"23,361.00",Law,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,10,20,35,10,5,20,4,7,3,9,2
106,1,91,1,0.31,0,1,22,"23,361.00",Law,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,10,20,35,10,5,20,4,7,3,9,2
106,1,92,0,0.06,0,0,22,"23,361.00",Law,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,10,20,35,10,5,20,4,7,3,9,2
106,1,93,0,0.37,0,0,22,"23,361.00",Law,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,10,20,35,10,5,20,4,7,3,9,2
107,1,76,1,0.36,1,1,21,"74,893.00",Teacher/Professor,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,19,24,21,23,5,8,7,9,9,9,6
107,1,77,1,0.63,1,1,21,"74,893.00",Teacher/Professor,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,19,24,21,23,5,8,7,9,9,9,6
107,1,78,1,0.65,0,1,21,"74,893.00",Teacher/Professor,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,19,24,21,23,5,8,7,9,9,9,6
107,1,79,1,0.52,0,1,21,"74,893.00",Teacher/Professor,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,19,24,21,23,5,8,7,9,9,9,6
107,1,80,0,0.07,0,0,21,"74,893.00",Teacher/Professor,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,19,24,21,23,5,8,7,9,9,9,6
107,1,81,0,0.51,1,0,21,"74,893.00",Teacher/Professor,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,19,24,21,23,5,8,7,9,9,9,6
107,1,82,1,0.71,0,1,21,"74,893.00",Teacher/Professor,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,19,24,21,23,5,8,7,9,9,9,6
107,1,83,1,0.72,0,1,21,"74,893.00",Teacher/Professor,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,19,24,21,23,5,8,7,9,9,9,6
107,1,84,0,0.71,0,0,21,"74,893.00",Teacher/Professor,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,19,24,21,23,5,8,7,9,9,9,6
107,1,85,1,0.56,1,1,21,"74,893.00",Teacher/Professor,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,19,24,21,23,5,8,7,9,9,9,6
107,1,86,1,0.52,1,1,21,"74,893.00",Teacher/Professor,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,19,24,21,23,5,8,7,9,9,9,6
107,1,87,1,0.72,1,1,21,"74,893.00",Teacher/Professor,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,19,24,21,23,5,8,7,9,9,9,6
107,1,88,0,0.18,1,0,21,"74,893.00",Teacher/Professor,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,19,24,21,23,5,8,7,9,9,9,6
107,1,89,0,0.58,1,0,21,"74,893.00",Teacher/Professor,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,19,24,21,23,5,8,7,9,9,9,6
107,1,90,0,0.23,0,1,21,"74,893.00",Teacher/Professor,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,19,24,21,23,5,8,7,9,9,9,6
107,1,91,1,0.42,0,1,21,"74,893.00",Teacher/Professor,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,19,24,21,23,5,8,7,9,9,9,6
107,1,92,1,0.8,1,1,21,"74,893.00",Teacher/Professor,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,19,24,21,23,5,8,7,9,9,9,6
107,1,93,0,0.23,1,0,21,"74,893.00",Teacher/Professor,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,19,24,21,23,5,8,7,9,9,9,6
108,1,76,0,0.32,1,1,24,,Engineering,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,10,20,35,20,0,15,4,8,3,7,2
108,1,77,0,0.41,1,1,24,,Engineering,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,10,20,35,20,0,15,4,8,3,7,2
108,1,78,0,0.51,0,0,24,,Engineering,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,10,20,35,20,0,15,4,8,3,7,2
108,1,79,1,0.6,0,1,24,,Engineering,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,10,20,35,20,0,15,4,8,3,7,2
108,1,80,0,0.31,0,1,24,,Engineering,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,10,20,35,20,0,15,4,8,3,7,2
108,1,81,1,0.55,1,1,24,,Engineering,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,10,20,35,20,0,15,4,8,3,7,2
108,1,82,0,0.56,0,1,24,,Engineering,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,10,20,35,20,0,15,4,8,3,7,2
108,1,83,0,0.83,0,0,24,,Engineering,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,10,20,35,20,0,15,4,8,3,7,2
108,1,84,1,0.76,0,1,24,,Engineering,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,10,20,35,20,0,15,4,8,3,7,2
108,1,85,0,0.33,1,0,24,,Engineering,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,10,20,35,20,0,15,4,8,3,7,2
108,1,86,1,0.44,1,1,24,,Engineering,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,10,20,35,20,0,15,4,8,3,7,2
108,1,87,0,0.55,1,0,24,,Engineering,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,10,20,35,20,0,15,4,8,3,7,2
108,1,88,0,0.31,1,0,24,,Engineering,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,10,20,35,20,0,15,4,8,3,7,2
108,1,89,0,0.39,1,0,24,,Engineering,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,10,20,35,20,0,15,4,8,3,7,2
108,1,90,0,0.52,0,1,24,,Engineering,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,10,20,35,20,0,15,4,8,3,7,2
108,1,91,0,0.39,0,0,24,,Engineering,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,10,20,35,20,0,15,4,8,3,7,2
108,1,92,0,0.72,1,1,24,,Engineering,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,10,20,35,20,0,15,4,8,3,7,2
108,1,93,0,0.09,1,0,24,,Engineering,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,10,20,35,20,0,15,4,8,3,7,2
109,1,76,1,0.63,0,1,25,,film,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,15,10,30,10,5,30,6,9,8,9,8
109,1,77,0,0.56,0,0,25,,film,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,15,10,30,10,5,30,6,9,8,9,8
109,1,78,1,0.59,0,1,25,,film,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,15,10,30,10,5,30,6,9,8,9,8
109,1,79,0,0.8,1,0,25,,film,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,15,10,30,10,5,30,6,9,8,9,8
109,1,80,1,0.34,1,1,25,,film,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,15,10,30,10,5,30,6,9,8,9,8
109,1,81,0,0.6,0,0,25,,film,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,15,10,30,10,5,30,6,9,8,9,8
109,1,82,1,0.66,0,1,25,,film,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,15,10,30,10,5,30,6,9,8,9,8
109,1,83,0,0.81,0,0,25,,film,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,15,10,30,10,5,30,6,9,8,9,8
109,1,84,0,0.65,0,0,25,,film,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,15,10,30,10,5,30,6,9,8,9,8
109,1,85,0,0.59,0,0,25,,film,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,15,10,30,10,5,30,6,9,8,9,8
109,1,86,1,0.73,0,1,25,,film,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,15,10,30,10,5,30,6,9,8,9,8
109,1,87,0,0.27,0,0,25,,film,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,15,10,30,10,5,30,6,9,8,9,8
109,1,88,0,0.3,0,0,25,,film,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,15,10,30,10,5,30,6,9,8,9,8
109,1,89,0,0.58,0,0,25,,film,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,15,10,30,10,5,30,6,9,8,9,8
109,1,90,1,0.4,1,1,25,,film,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,15,10,30,10,5,30,6,9,8,9,8
109,1,91,1,0.62,0,1,25,,film,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,15,10,30,10,5,30,6,9,8,9,8
109,1,92,1,0.6,0,1,25,,film,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,15,10,30,10,5,30,6,9,8,9,8
109,1,93,0,0.34,0,0,25,,film,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,15,10,30,10,5,30,6,9,8,9,8
110,1,76,1,0.53,1,1,28,"52,804.00",Writer,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,20,20,15,15,5,25,7,9,8,8,7
110,1,77,0,0.76,1,1,28,"52,804.00",Writer,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,20,20,15,15,5,25,7,9,8,8,7
110,1,78,0,0.79,0,0,28,"52,804.00",Writer,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,20,20,15,15,5,25,7,9,8,8,7
110,1,79,0,0.54,0,0,28,"52,804.00",Writer,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,20,20,15,15,5,25,7,9,8,8,7
110,1,80,0,0.17,0,0,28,"52,804.00",Writer,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,20,20,15,15,5,25,7,9,8,8,7
