Time (mins),Temperature,Tem.,TEM/1000,YFP,Mean11,Mean20,Mean23,,BLUE,Mean11,Mean20,Mean23,,RED,Mean11,Mean20,Mean23,,Timepoint,Cl-,,,,YFP/RED,Mean11,Mean20,Mean23
64.7,,3007.8125,3.0078125,,791.0248413,2331.224976,1504.874512,,,3149.191132,8915.591278,5336.007782,,,628.1169434,1909.768311,1047.496826,,,,,,,,1.259359184,1.22068471,1.436638732
64.8,,2994.791667,2.994791667,,794.3822479,2342.075424,1509.238022,,,3136.468689,8860.030212,5316.510193,,,629.6723633,1918.722107,1053.991028,,,,,,,,1.261580298,1.220643373,1.431926821
64.9,,2994.791667,2.994791667,,791.4144135,2326.1035,1498.569809,,,3137.359314,8883.389587,5332.180115,,,628.5190582,1912.911758,1052.171402,,,,,,,,1.259173295,1.216001465,1.424263961
65,,2968.75,2.96875,,790.4766541,2323.319427,1508.697968,,,3138.839417,8899.971985,5344.764954,,,633.3687744,1920.175964,1058.987366,,,,,,,,1.248051192,1.209951312,1.42466097
65.1,,2975.260417,2.975260417,,795.0805054,2341.960754,1510.205261,,,3135.36261,8890.472229,5351.017639,,,632.4665222,1926.07785,1062.022797,,,,,,,,1.257110815,1.215922167,1.422008328
65.2,,2975.260417,2.975260417,,788.904892,2329.237839,1503.493454,,,3155.368896,8945.049072,5373.301025,,,627.8361969,1909.865494,1049.526627,,,,,,,,1.256545729,1.219582136,1.432544364
65.3,,2975.260417,2.975260417,,794.2761078,2334.36351,1515.399277,,,3149.303406,8923.512634,5374.969666,,,630.8735199,1922.613266,1059.515244,,,,,,,,1.259010059,1.214161762,1.430276049
65.4,,2968.75,2.96875,,790.2121124,2325.986588,1507.323135,,,3135.348572,8888.674744,5358.28363,,,631.4762115,1931.864517,1063.308853,,,,,,,,1.251372733,1.204011237,1.417577904
65.5,,2975.260417,2.975260417,,788.8332214,2322.916656,1507.49588,,,3141.211182,8908.239502,5376.394775,,,627.0075226,1910.871475,1056.956192,,,,,,,,1.258092117,1.215632075,1.426261459
65.6,,2981.770833,2.981770833,,792.0516357,2329.693298,1513.269836,,,3145.596771,8918.287445,5391.532562,,,627.79953,1911.808441,1059.133026,,,,,,,,1.261631457,1.218580925,1.428781654
65.7,,2994.791667,2.994791667,,797.5824738,2355.016495,1503.444351,,,3125.66803,8863.175842,5375.593323,,,628.9640045,1915.17775,1059.146866,,,,,,,,1.26808922,1.22965949,1.419486192
65.8,,2968.75,2.96875,,785.9695129,2323.750824,1489.830902,,,3133.497589,8841.771271,5353.0159,,,628.2604218,1907.368393,1056.468491,,,,,,,,1.25102503,1.21830205,1.410199088
65.9,,2968.75,2.96875,,783.0621033,2304.270844,1499.516937,,,3133.952515,8841.840698,5339.973999,,,628.8877106,1917.630569,1058.670731,,,,,,,,1.245154087,1.201623963,1.416414844
66,,2968.75,2.96875,,793.713028,2336.609085,1517.664017,,,3124.958954,8817.570282,5320.57663,,,624.0239258,1904.937988,1054.739624,,,,,,,,1.271927237,1.226606377,1.438899215
66.1,,2994.791667,2.994791667,,791.0552368,2324.160767,1507.4375,,,3132.889313,8854.634186,5339.397369,,,628.1621094,1926.490845,1065.521973,,,,,,,,1.259317022,1.206421911,1.414740886
66.2,,2968.75,2.96875,,788.7508698,2333.477066,1497.648819,,,3127.557587,8830.0383,5348.89621,,,625.5496521,1911.256378,1063.796783,,,,,,,,1.260892508,1.220912638,1.407833566
66.3,,2968.75,2.96875,,793.1454315,2324.02092,1520.386276,,,3133.102325,8825.633575,5375.701935,,,627.5587921,1909.740982,1065.798233,,,,,,,,1.263858369,1.216929909,1.426523547
66.4,,2968.75,2.96875,,784.3992157,2314.757797,1494.206284,,,3134.806488,8855.578461,5313.797699,,,628.7147827,1922.709534,1060.327454,,,,,,,,1.247623306,1.203904051,1.409193244
66.5,,2968.75,2.96875,,781.7413635,2300.494354,1494.871307,,,3112.441162,8854.715576,5357.506592,,,627.7142944,1924.189392,1065.854553,,,,,,,,1.245377667,1.195565449,1.40250966
66.6,,2968.75,2.96875,,785.39888,2319.356216,1502.669815,,,3120.515594,8883.624725,5375.004608,,,630.1033478,1930.079422,1066.938309,,,,,,,,1.246460414,1.201689521,1.408394284
66.7,,2968.75,2.96875,,781.1372681,2304.619629,1488.755981,,,3135.37851,8905.507904,5379.603607,,,629.6128387,1923.318771,1078.565475,,,,,,,,1.240662865,1.198251514,1.380311177
66.8,,2968.75,2.96875,,777.2616577,2305.867065,1489.821289,,,3213.029175,9149.771606,5520.412231,,,633.4203186,1941.245331,1073.013885,,,,,,,,1.227086715,1.187828776,1.388445489
66.9,,2968.75,2.96875,,783.6793213,2305.571655,1496.458618,,,3211.985504,9149.73233,5526.759186,,,633.2987671,1946.211121,1071.879333,,,,,,,,1.23745594,1.184646224,1.396107352
67,,2968.75,2.96875,,782.9216309,2304.615601,1494.350952,,,3168.96814,9015.590454,5462.849731,,,635.8754883,1952.430298,1080.496826,,,,,,,,1.231249899,1.180383035,1.383022065
67.1,,2968.75,2.96875,,774.0781708,2289.616745,1488.162888,,,3162.392487,9017.422028,5461.762848,,,631.0342407,1942.58313,1078.204102,,,,,,,,1.226681725,1.178645439,1.380223731
67.2,,2968.75,2.96875,,774.8187714,2280.367538,1480.299789,,,3164.786499,9009.908325,5472.650513,,,632.8279877,1941.012741,1079.535202,,,,,,,,1.224375006,1.174833884,1.371238091
67.3,,2962.239583,2.962239583,,768.5813293,2279.725922,1481.350555,,,3180.355011,9029.038849,5491.150665,,,637.7332764,1951.95636,1084.414001,,,,,,,,1.205176769,1.167918489,1.366037836
67.4,,2962.239583,2.962239583,,764.8590393,2266.658966,1472.778351,,,3180.900208,9053.650208,5505.01886,,,638.2657013,1957.003433,1088.200333,,,,,,,,1.198339559,1.158229427,1.353407371
67.5,,2949.21875,2.94921875,,766.8694153,2267.246368,1479.240387,,,3201.462189,9122.949493,5556.702911,,,637.5305176,1953.11676,1085.260925,,,,,,,,1.202874834,1.160835038,1.363027409
67.6,,2929.6875,2.9296875,,767.5758209,2271.298111,1481.244156,,,3212.90097,9130.734467,5563.491302,,,643.6997528,1971.781357,1096.573471,,,,,,,,1.192443865,1.151901606,1.350793353
67.7,,2929.6875,2.9296875,,763.7805786,2268.244019,1463.907471,,,3239.059753,9192.636902,5606.624207,,,639.6786804,1958.774872,1090.790375,,,,,,,,1.194006619,1.157991177,1.342061229
67.8,,2929.6875,2.9296875,,763.3170624,2266.657028,1465.409714,,,3221.771881,9140.315826,5577.264557,,,642.3347778,1958.854248,1094.626831,,,,,,,,1.18834771,1.15713409,1.338729942
67.9,,2929.6875,2.9296875,,767.6016846,2280.167114,1472.056885,,,3239.16629,9182.439728,5620.050079,,,642.4017029,1963.336945,1098.73587,,,,,,,,1.194893602,1.161373304,1.339773211
68,,2929.6875,2.9296875,,760.2884369,2247.187668,1456.001999,,,3245.890167,9201.028107,5636.848907,,,644.9833527,1973.986465,1108.001114,,,,,,,,1.178772187,1.138400748,1.314079905
68.1,,2923.177083,2.923177083,,759.3769684,2255.420914,1462.095474,,,3275.318726,9282.458618,5694.104126,,,644.8136292,1966.218109,1102.349335,,,,,,,,1.177668917,1.147085821,1.326344951
68.2,,2910.15625,2.91015625,,760.8795471,2262.935944,1470.441925,,,3280.186859,9342.619232,5654.562592,,,651.0039215,1983.951675,1114.959732,,,,,,,,1.168778746,1.140620496,1.318829625
68.3,,2890.625,2.890625,,757.1800232,2240.91922,1454.714386,,,3304.882324,9363.135742,5752.869141,,,644.3282623,1981.389603,1115.598831,,,,,,,,1.175146377,1.130983637,1.303976255
68.4,,2890.625,2.890625,,753.1800385,2237.559311,1445.84288,,,3312.588867,9379.671631,5767.284912,,,648.6553345,1986.795166,1115.364136,,,,,,,,1.161140591,1.126215399,1.296296729
68.5,,2890.625,2.890625,,753.1086578,2229.280045,1443.010757,,,3313.351837,9426.538605,5709.765656,,,648.9619293,1995.96846,1115.276566,,,,,,,,1.160482031,1.116891418,1.293859122
68.6,,2890.625,2.890625,,742.8263092,2196.022354,1424.554459,,,3360.153748,9549.4245,5781.867371,,,653.49617,2005.811783,1127.575821,,,,,,,,1.136695735,1.094829721,1.263377976
68.7,,2890.625,2.890625,,742.9581604,2202.180756,1425.553192,,,3351.68222,9513.351898,5752.235687,,,659.5903015,2026.279755,1122.398407,,,,,,,,1.126393397,1.08680983,1.270095523
68.8,,2890.625,2.890625,,741.2503662,2199.619324,1424.512268,,,3334.982513,9523.670746,5775.562836,,,659.9713287,2021.766617,1136.525406,,,,,,,,1.123155407,1.08796896,1.253392366
68.9,,2884.114583,2.884114583,,733.9910431,2177.151566,1413.307816,,,3350.065918,9515.966797,5853.750488,,,661.3739014,2017.480713,1134.106689,,,,,,,,1.10979741,1.079143682,1.246185944
69,,2871.09375,2.87109375,,732.0404511,2170.143723,1407.115891,,,3360.170319,9595.323151,5813.153229,,,661.6132202,2029.082031,1140.23999,,,,,,,,1.106447738,1.069519955,1.234052395
69.1,,2851.5625,2.8515625,,727.2400055,2166.411148,1399.753433,,,3357.107483,9543.402893,5865.345764,,,665.4600677,2035.199631,1142.695847,,,,,,,,1.092837934,1.06447108,1.224957137
69.2,,2838.541667,2.838541667,,717.4790802,2135.66188,1374.791885,,,3377.483582,9567.678894,5873.470398,,,669.6507568,2046.912964,1149.719727,,,,,,,,1.071422787,1.043357445,1.195762631
69.3,,2812.5,2.8125,,714.1993256,2109.533188,1374.988022,,,3386.663757,9626.383972,5889.774109,,,668.1346588,2058.318253,1151.882462,,,,,,,,1.068945184,1.024881932,1.193687783
69.4,,2812.5,2.8125,,711.0536346,2112.7827,1366.506821,,,3417.32608,9700.247467,5896.677643,,,671.9460144,2071.382477,1149.939606,,,,,,,,1.058200539,1.019986759,1.188329208
69.5,,2812.5,2.8125,,702.9432983,2081.918884,1342.33429,,,3425.436981,9684.884735,5950.605438,,,676.7571564,2072.623611,1168.89473,,,,,,,,1.038693558,1.004484786,1.14837911
69.6,,2812.5,2.8125,,701.1717987,2078.467209,1327.212448,,,3423.138336,9715.094391,5929.244293,,,682.5984039,2090.219864,1171.446182,,,,,,,,1.027209842,0.994377312,1.132969204
69.7,,2812.5,2.8125,,702.5158539,2074.141953,1342.736557,,,3435.268494,9762.660095,5933.215759,,,686.3313293,2105.762604,1172.24295,,,,,,,,1.023581212,0.984983753,1.145442211
69.8,,2812.5,2.8125,,694.179657,2058.030975,1326.106415,,,3439.950714,9738.787384,5968.632599,,,678.6711578,2082.89241,1170.189163,,,,,,,,1.022851272,0.988063985,1.133241066
69.9,,2812.5,2.8125,,696.3011322,2050.480453,1333.714828,,,3445.54248,9794.563232,5985.934326,,,685.408905,2100.511078,1176.664642,,,,,,,,1.015891575,0.97618169,1.133470643
70,,2812.5,2.8125,,690.847168,2047.181091,1326.427185,,,3452.255798,9835.129822,5979.181091,,,686.4884644,2102.059448,1172.95813,,,,,,,,1.006349274,0.973893052,1.130839329
70.1,,2812.5,2.8125,,691.4020386,2046.035645,1324.324219,,,3461.511322,9852.701996,5978.83432,,,689.146698,2099.499542,1186.614655,,,,,,,,1.003272657,0.974534932,1.116052472
70.2,,2812.5,2.8125,,695.5565033,2061.856552,1334.121445,,,3471.758087,9840.202667,6048.012238,,,687.7995758,2104.381729,1187.356461,,,,,,,,1.011277889,0.97979208,1.123606507
70.3,,2812.5,2.8125,,694.2019501,2056.630173,1334.004684,,,3468.95929,9820.780823,6045.416077,,,692.0447083,2103.098663,1184.704742,,,,,,,,1.0031172,0.97790475,1.126022912
70.4,,2812.5,2.8125,,690.3144531,2052.312195,1328.404968,,,3472.257965,9849.411774,6053.016266,,,691.1624451,2100.039154,1184.735199,,,,,,,,0.998773093,0.9772733,1.12126741
70.5,,2812.5,2.8125,,693.9797363,2061.006897,1326.585266,,,3477.062714,9867.474091,6046.041962,,,688.9072571,2106.548492,1182.393341,,,,,,,,1.00736308,0.978380941,1.121949203
70.6,,2812.5,2.8125,,694.1570587,2047.588638,1340.789322,,,3481.473114,9861.402802,6059.272919,,,689.0110321,2095.674545,1179.022812,,,,,,,,1.007468714,0.977054688,1.137203885
70.7,,2812.5,2.8125,,694.892807,2043.394882,1341.099472,,,3482.010651,9863.453522,6039.288483,,,690.2690582,2107.170792,1183.053482,,,,,,,,1.006698473,0.969733868,1.133591585
70.8,,2812.5,2.8125,,700.1669006,2059.191559,1348.182892,,,3482.210175,9887.881073,6044.870331,,,686.537384,2101.480743,1173.108063,,,,,,,,1.019852548,0.979876482,1.149240155
70.9,,2812.5,2.8125,,696.3393402,2055.839828,1340.597641,,,3483.265167,9901.303741,6022.537628,,,690.4324799,2097.005783,1183.722092,,,,,,,,1.008555305,0.980369175,1.132527348
71,,2812.5,2.8125,,701.7390747,2077.84668,1348.216064,,,3488.066528,9857.445923,6067.17688,,,692.2622375,2102.590424,1184.455292,,,,,,,,1.013689664,0.988231781,1.138258298
71.1,,2812.5,2.8125,,701.8456726,2073.991302,1349.884369,,,3503.079865,9900.187775,6093.26297,,,690.8601685,2108.623596,1186.625793,,,,,,,,1.015901198,0.983575877,1.13758219
71.2,,2825.520833,2.825520833,,705.0549927,2082.205505,1356.802917,,,3499.445892,9886.858978,6093.253021,,,691.5597076,2098.545975,1185.638992,,,,,,,,1.019514273,0.992213433,1.144364285
71.3,,2851.5625,2.8515625,,709.6320038,2093.706467,1360.566086,,,3509.382935,9927.396362,6089.15271,,,690.3348541,2104.221024,1180.014481,,,,,,,,1.027953318,0.995003112,1.153007957
71.4,,2851.5625,2.8515625,,700.7361145,2076.486786,1348.460297,,,3502.628357,9906.32782,6089.923035,,,693.5870361,2108.193237,1181.80603,,,,,,,,1.010307399,0.984960368,1.141016598
71.5,,2851.5625,2.8515625,,703.7882843,2083.994278,1350.864761,,,3509.4375,9923.682373,6103.987061,,,693.9939575,2113.208923,1179.870422,,,,,,,,1.014112986,0.986175221,1.144926371
71.6,,2851.5625,2.8515625,,706.3398743,2080.642975,1371.82132,,,3507.0289,9928.015717,6084.18222,,,687.0816803,2092.175919,1169.091934,,,,,,,,1.028028973,0.994487584,1.173407565
71.7,,2851.5625,2.8515625,,710.5469513,2090.499527,1377.298965,,,3485.837311,9891.59024,6062.969635,,,683.9260254,2095.517883,1170.174866,,,,,,,,1.038923692,0.997605195,1.177002691
71.8,,2851.5625,2.8515625,,713.8404999,2101.499252,1384.599838,,,3493.111786,9911.037323,6072.854706,,,687.1530609,2098.182907,1172.294846,,,,,,,,1.038837692,1.00158058,1.181102044
71.9,,2851.5625,2.8515625,,712.4973602,2092.034164,1383.073593,,,3503.329315,9939.319794,6088.623993,,,686.6437378,2099.390686,1172.833191,,,,,,,,1.037652164,0.996495878,1.179258571
72,,2851.5625,2.8515625,,710.6883392,2096.58287,1372.380234,,,3504.234314,9944.552429,6072.972839,,,683.7707825,2097.742462,1163.063141,,,,,,,,1.039366345,0.999447219,1.179970533
72.1,,2851.5625,2.8515625,,713.8756256,2100.971329,1375.214615,,,3501.557983,9947.924438,6053.408325,,,689.116272,2098.559937,1178.443848,,,,,,,,1.035929138,1.00114907,1.16697509
72.2,,2851.5625,2.8515625,,708.7203369,2090.945618,1374.320129,,,3515.461853,9980.426453,6092.728699,,,690.5335236,2105.35524,1173.410538,,,,,,,,1.026337336,0.993155729,1.1712185
72.3,,2851.5625,2.8515625,,709.3926086,2087.651276,1376.196808,,,3501.627014,9925.046692,6068.934875,,,685.7872314,2091.025635,1167.130981,,,,,,,,1.034420847,0.998386266,1.17912799
72.4,,2851.5625,2.8515625,,713.8819122,2102.437271,1379.203506,,,3512.208038,9917.603058,6130.087921,,,684.0400696,2085.031769,1172.408112,,,,,,,,1.043625869,1.008347836,1.176385162
72.5,,2851.5625,2.8515625,,710.2849731,2098.022034,1372.000183,,,3512.301727,9900.165497,6112.394501,,,687.5009308,2098.229935,1173.587967,,,,,,,,1.03314038,0.999900916,1.169064631
72.6,,2851.5625,2.8515625,,710.7698669,2094.093292,1373.856598,,,3505.860504,9893.374176,6108.487457,,,687.68013,2081.327225,1167.862259,,,,,,,,1.033576275,1.006133619,1.176385817
72.7,,2851.5625,2.8515625,,714.7794647,2092.614731,1391.535873,,,3505.233704,9868.863098,6089.654602,,,684.8301697,2094.366791,1171.224579,,,,,,,,1.043732441,0.999163442,1.188103374
72.8,,2851.5625,2.8515625,,714.8361359,2093.106949,1386.723892,,,3512.620087,9900.627167,6101.127167,,,686.3300018,2086.209885,1164.918625,,,,,,,,1.041534151,1.003306026,1.190404087
72.9,,2851.5625,2.8515625,,716.8131104,2092.876221,1385.815063,,,3515.032532,9921.752747,6092.198547,,,689.1228638,2097.648682,1167.390991,,,,,,,,1.040181872,0.997724852,1.18710447
73,,2851.5625,2.8515625,,721.4343872,2116.87207,1397.704468,,,3509.890869,9930.076904,6084.233154,,,689.1026459,2094.727524,1169.012192,,,,,,,,1.046918614,1.010571564,1.195628649
73.1,,2851.5625,2.8515625,,717.3232574,2104.240616,1393.503799,,,3512.39032,9945.419861,6090.455017,,,691.3177795,2097.105865,1169.85025,,,,,,,,1.037617256,1.003402189,1.191181349
73.2,,2851.5625,2.8515625,,719.9373932,2113.55983,1392.878922,,,3509.569733,9937.350494,6075.820709,,,681.2651672,2084.855194,1156.012543,,,,,,,,1.056765306,1.013768168,1.204899489
73.3,,2851.5625,2.8515625,,722.0800476,2119.526276,1403.191681,,,3512.601807,9937.947266,6081.627441,,,682.8900604,2068.06456,1163.778183,,,,,,,,1.057388428,1.024883999,1.205720902
73.4,,2851.5625,2.8515625,,718.1352234,2105.584381,1391.285553,,,3501.652527,9919.728943,6062.472595,,,685.7977142,2076.653854,1165.413254,,,,,,,,1.047153131,1.013931319,1.193813052
73.5,,2851.5625,2.8515625,,718.609787,2116.333664,1390.973557,,,3521.341003,9926.608826,6130.086365,,,686.7736053,2079.895187,1162.165329,,,,,,,,1.046356152,1.017519381,1.196880962
73.6,,2851.5625,2.8515625,,716.7007599,2114.549088,1408.103165,,,3537.496552,9962.182831,6131.754608,,,687.7936401,2087.483948,1165.419617,,,,,,,,1.042028769,1.012965436,1.208237054
73.7,,2851.5625,2.8515625,,726.1489105,2126.491379,1411.077805,,,3519.645905,9922.677643,6103.565338,,,688.2323608,2089.548462,1165.092407,,,,,,,,1.055092657,1.017679856,1.211129517
73.8,,2858.072917,2.858072917,,722.3118896,2122.47052,1403.788879,,,3513.133575,9933.839874,6096.731476,,,686.8365479,2090.09668,1162.105469,,,,,,,,1.051650341,1.015489159,1.207970289
73.9,,2877.604167,2.877604167,,721.9676971,2126.676743,1403.650009,,,3503.277832,9923.88208,6081.388916,,,681.99086,2074.40065,1164.130753,,,,,,,,1.058617849,1.025200577,1.205749445
74,,2877.604167,2.877604167,,721.4561005,2131.991623,1403.179245,,,3486.480652,9934.865173,6066.873962,,,676.8028107,2072.065933,1166.891983,,,,,,,,1.065976809,1.028920745,1.202492832
74.1,,2877.604167,2.877604167,,713.9170837,2110.770844,1389.627899,,,3498.650085,9951.636658,6092.231873,,,676.3476257,2082.884064,1150.914581,,,,,,,,1.055547557,1.013388542,1.207411846
74.2,,2890.625,2.890625,,715.8159637,2116.855209,1390.94249,,,3490.519165,9950.709351,6079.959839,,,677.4665833,2079.569427,1165.418304,,,,,,,,1.056607044,1.017929568,1.193513509
74.3,,2890.625,2.890625,,710.7286072,2113.963348,1385.907074,,,3486.035248,9905.279877,6129.210052,,,678.5715179,2094.771469,1173.740463,,,,,,,,1.047389388,1.009161801,1.180761094
74.4,,2897.135417,2.897135417,,707.7559509,2102.20401,1376.820099,,,3501.09549,9962.173615,6153.256134,,,679.052948,2092.912445,1170.412811,,,,,,,,1.042269168,1.004439538,1.176354262
74.5,,2890.625,2.890625,,708.0187988,2102.064453,1375.897949,,,3483.845062,9968.905609,6075.125824,,,682.5550995,2091.532578,1168.449936,,,,,,,,1.037306438,1.005035482,1.177541208
74.6,,2897.135417,2.897135417,,709.2262573,2103.145508,1381.75061,,,3476.728607,9894.652924,6132.294037,,,678.3696747,2085.860947,1168.870346,,,,,,,,1.045486383,1.008286536,1.182124788
74.7,,2929.6875,2.9296875,,704.1678314,2092.759079,1371.929001,,,3485.231415,9921.119598,6133.322235,,,678.5464172,2084.823029,1167.032379,,,,,,,,1.037759265,1.003806582,1.17557064
74.8,,2929.6875,2.9296875,,704.7026367,2094.021667,1375.330872,,,3479.089539,9925.514343,6135.470398,,,674.1996613,2087.095657,1164.18428,,,,,,,,1.045243238,1.003318492,1.181368701
74.9,,2929.6875,2.9296875,,706.0917816,2100.239426,1380.488815,,,3468.88739,9894.402283,6129.674255,,,675.3656616,2083.984985,1163.5802,,,,,,,,1.045495532,1.007799692,1.186414839
75,,2929.6875,2.9296875,,699.3355103,2087.684814,1372.628784,,,3467.690369,9913.449646,6129.528748,,,670.9247437,2071.19397,1158.586792,,,,,,,,1.042345683,1.007961999,1.184744029
75.1,,2929.6875,2.9296875,,701.3245392,2090.755142,1375.841202,,,3458.686066,9969.339142,6078.486603,,,671.1015015,2081.466858,1161.368347,,,,,,,,1.045034973,1.004462374,1.18467255
75.2,,2929.6875,2.9296875,,701.5197144,2099.33551,1380.24176,,,3473.942566,10000.01312,6106.866638,,,672.4224396,2081.171524,1160.468643,,,,,,,,1.043272314,1.00872777,1.189383072
75.3,,2929.6875,2.9296875,,697.4151764,2081.734085,1374.088577,,,3455.10849,9959.92099,6092.053802,,,667.3536224,2070.895798,1156.359665,,,,,,,,1.045045914,1.005233623,1.188288228
75.4,,2929.6875,2.9296875,,695.7298889,2079.654266,1366.338959,,,3445.260193,9949.616638,6068.981384,,,667.9915466,2071.212311,1158.144196,,,,,,,,1.04152499,1.004075852,1.179765839
75.5,,2929.6875,2.9296875,,693.4473267,2073.167114,1362.450806,,,3436.512268,9919.523743,6069.746887,,,675.1910858,2087.806747,1165.827988,,,,,,,,1.027038628,0.992988032,1.168655085
75.6,,2929.6875,2.9296875,,686.1495514,2052.021439,1347.599686,,,3428.9758,9856.779266,6102.378876,,,672.325592,2086.574127,1166.513458,,,,,,,,1.020561406,0.983440469,1.155237152
75.7,,2929.6875,2.9296875,,684.8426819,2053.720428,1341.476288,,,3426.222046,9951.33728,6074.105347,,,667.1486969,2078.038528,1155.399246,,,,,,,,1.026521801,0.98829757,1.161049994
75.8,,2929.6875,2.9296875,,680.7077637,2066.717712,1352.728821,,,3414.269562,9852.422394,6095.618195,,,660.9289398,2085.169662,1159.413681,,,,,,,,1.029925795,0.991150864,1.166735258
75.9,,2929.6875,2.9296875,,673.9017029,2035.040131,1332.745087,,,3349.882965,9848.357819,6095.835846,,,662.3954315,2082.126816,1157.833847,,,,,,,,1.017370699,0.977385294,1.151067651
